"Estimate","Std. Error","t value","Pr(>|t|)","lhs","rhs"
-3.14347633836019,1.01967458916419,-3.08282306116585,0.00235900028061149,"paid_employment","(Intercept)"
0.221632858487341,0.233148983556163,0.950606153656905,0.343024812376395,"paid_employment","contraception_1"
1.55966717210816,0.244394599847257,6.3817579156124,1.33060218547751e-09,"paid_employment","paid_employment_1"
0.676356219768901,0.645811186509187,1.04729715727722,0.296307126647369,"paid_employment","ns(age_0, 3)1"
2.69477384300304,2.0454633867349,1.31743929540807,0.189294735741163,"paid_employment","ns(age_0, 3)2"
0.736041269894524,0.796334531098374,0.924286516722201,0.356521983922415,"paid_employment","ns(age_0, 3)3"
0.0261383923359356,0.0277040270638612,0.943487106610292,0.346642700683295,"paid_employment","yrs.edu_0"
0.0566730811705089,0.0951655678562232,0.595520863765884,0.552211567699111,"paid_employment","parity_0"
0.0196617365757084,0.342465201004114,0.057412363411114,0.954277689365169,"paid_employment","urban_0"
0.0872887086107385,0.111654788887065,0.781773083633951,0.435331391616736,"paid_employment","wealthquintile_0"
-4.83565399286382,1.4960217692714,-3.23234199674708,0.00146731438354755,"decision_wages","(Intercept)"
0.106397220056739,0.252441699118765,0.421472444640309,0.673927363828059,"decision_wages","contraception_1"
1.69745832667675,0.276666491085128,6.13539543592379,5.51291518016324e-09,"decision_wages","decision_wages_1"
1.43044728696365,0.726063350078601,1.97014115477498,0.0503999001223094,"decision_wages","ns(age_0, 3)1"
6.42763665510541,2.86237109160044,2.2455637125344,0.0259833997212907,"decision_wages","ns(age_0, 3)2"
1.72230831613554,1.05171807745741,1.63761406507275,0.103299090116219,"decision_wages","ns(age_0, 3)3"
0.0138321978939769,0.0359618116723306,0.384635735819159,0.700974333353262,"decision_wages","yrs.edu_0"
0.0598044262517653,0.103195721620738,0.579524279810331,0.562980759709817,"decision_wages","parity_0"
-0.181157494717332,0.355789209757928,-0.509170851023244,0.611273879794459,"decision_wages","urban_0"
0.0628816943943061,0.121018255377209,0.519605031474852,0.603995481859659,"decision_wages","wealthquintile_0"
-0.0801020003223121,0.62397754490693,-0.128373209863281,0.898013846833798,"decision_health","(Intercept)"
-0.2782131003278,0.266927975341014,-1.04227779037536,0.29884545579328,"decision_health","contraception_1"
1.72147625420377,0.298126671013828,5.77431146414918,3.87564179394766e-08,"decision_health","decision_health_1"
1.02116951012157,1.34719734763023,0.757995487385605,0.44956176238476,"decision_health","ns(age_0, 1)"
0.00870186138292921,0.0446885505557626,0.194722390292587,0.845855781632565,"decision_health","yrs.edu_0"
-0.0804559238928177,0.108175817154183,-0.743751478004959,0.458110876949216,"decision_health","parity_0"
-0.566919482569481,0.42071220820217,-1.34752325108914,0.179705016283479,"decision_health","urban_0"
0.030603343339693,0.135340564312669,0.226120997020464,0.821394125508132,"decision_health","wealthquintile_0"
