"Estimate","Std. Error","t value","Pr(>|t|)","rhs"
-18.6580578357032,2.38787429244321,-7.81366837222105,2.00500066657891e-09,"(Intercept)"
-0.382394596034404,4.49673262599606,-0.0850383217858546,0.932677387842915,"ns(age, knots = c(25, 40))1"
-11.9387156969093,9.24501498146449,-1.29136791242042,0.204376455186877,"ns(age, knots = c(25, 40))2"
-7.26711092934925,5.51720820963602,-1.31717177478584,0.19566875956128,"ns(age, knots = c(25, 40))3"
-6.99564809215107,3.87894659290592,-1.80349172761109,0.079244062944827,"fp_ever_user"
18.1900300775599,2.19997088670993,8.26830490687228,5.08215670838896e-10,"edu.levelPrimary"
18.8119909251509,2.39445995502812,7.8564650394957,1.76034544253967e-09,"edu.levelSecondary"
0.395427594993956,0.337968201563332,1.17001420004851,0.249281318560158,"parity"
-0.786804593525583,0.899915424063798,-0.874309487854499,0.387442120918459,"urban"
0.247442760113761,0.226892274679651,1.09057375559888,0.282327710817539,"wealthquintile"
-0.896300030350783,5.47422249429205,-0.163731019571337,0.870810640467501,"ns(age, knots = c(25, 40))1:fp_ever_user"
21.4458008956818,11.1134737353837,1.92971175406673,0.0611331795866526,"ns(age, knots = c(25, 40))2:fp_ever_user"
5.92581518729153,6.49077885734632,0.912959032733743,0.367020308483691,"ns(age, knots = c(25, 40))3:fp_ever_user"
