"age","edu","parity","cum.percent"
23,21,"4",0
24,21,"4",0
25,21,"4",0
26,21,"4",0
27,21,"4",0
28,21,"4",0
29,21,"4",0
30,21,"4",0
31,21,"4",0
32,21,"4",0
33,21,"4",0
34,21,"4",0
35,21,"4",0
36,21,"4",0
37,21,"4",0
38,21,"4",0
39,21,"4",0
40,21,"4",0
41,21,"4",0
42,21,"4",0
43,21,"4",0
44,21,"4",0
45,21,"4",0
46,21,"4",0
47,21,"4",0
48,21,"4",0
49,21,"4",0
15,21,"5",NA
16,21,"5",NA
17,21,"5",NA
18,21,"5",NA
19,21,"5",NA
20,21,"5",0
21,21,"5",NA
22,21,"5",0
23,21,"5",0
24,21,"5",0
25,21,"5",0
26,21,"5",0
27,21,"5",0
28,21,"5",0
29,21,"5",0
30,21,"5",0
31,21,"5",0
32,21,"5",0
33,21,"5",0
34,21,"5",0
35,21,"5",0
36,21,"5",0
37,21,"5",0
38,21,"5",0
39,21,"5",0
40,21,"5",0
41,21,"5",0
42,21,"5",0
43,21,"5",0
44,21,"5",0
45,21,"5",0
46,21,"5",0
47,21,"5",0
48,21,"5",0
49,21,"5",0
15,21,"6",NA
16,21,"6",NA
17,21,"6",NA
18,21,"6",NA
19,21,"6",NA
20,21,"6",0
21,21,"6",NA
22,21,"6",0
23,21,"6",NA
24,21,"6",0
25,21,"6",0
26,21,"6",0
27,21,"6",0
28,21,"6",0
29,21,"6",0
30,21,"6",0
31,21,"6",0
32,21,"6",0
33,21,"6",0
34,21,"6",0
35,21,"6",0
36,21,"6",0
37,21,"6",0
38,21,"6",0
39,21,"6",0
40,21,"6",0
41,21,"6",0
42,21,"6",0
43,21,"6",0
44,21,"6",0
45,21,"6",0
46,21,"6",0
47,21,"6",0
48,21,"6",0
49,21,"6",0
15,20,"0",0
16,20,"0",0
17,20,"0",0
18,20,"0",0
19,20,"0",0
20,20,"0",0
21,20,"0",0
22,20,"0",0
23,20,"0",0
24,20,"0",0
25,20,"0",0
26,20,"0",0
27,20,"0",0
28,20,"0",0
29,20,"0",0
30,20,"0",0
31,20,"0",0
32,20,"0",0
33,20,"0",0
34,20,"0",0
35,20,"0",0
36,20,"0",0
37,20,"0",0
38,20,"0",0
39,20,"0",0.322947244959422
40,20,"0",0
41,20,"0",0
42,20,"0",0
43,20,"0",0
44,20,"0",0
45,20,"0",0
46,20,"0",0
47,20,"0",0
48,20,"0",0
49,20,"0",0
15,20,"1",0
16,20,"1",0
17,20,"1",0
18,20,"1",0
19,20,"1",0
20,20,"1",0
21,20,"1",0
22,20,"1",0
23,20,"1",0
24,20,"1",0
25,20,"1",0
26,20,"1",0
27,20,"1",0
28,20,"1",0
29,20,"1",0
30,20,"1",0
31,20,"1",0
32,20,"1",0
33,20,"1",0
34,20,"1",0
35,20,"1",0
36,20,"1",0
37,20,"1",0
38,20,"1",0
39,20,"1",0
40,20,"1",0.123591886326648
41,20,"1",0
42,20,"1",0
43,20,"1",0
44,20,"1",0
45,20,"1",0
46,20,"1",0
47,20,"1",0
48,20,"1",0
49,20,"1",0
15,20,"2",0
16,20,"2",0
17,20,"2",0
18,20,"2",0
19,20,"2",0
20,20,"2",0
21,20,"2",0
22,20,"2",0
23,20,"2",0
24,20,"2",0
25,20,"2",0
26,20,"2",0
27,20,"2",0
28,20,"2",0
29,20,"2",0
30,20,"2",0
31,20,"2",0
32,20,"2",0
33,20,"2",0
34,20,"2",0
35,20,"2",0
36,20,"2",0
37,20,"2",0
38,20,"2",0
39,20,"2",0
40,20,"2",0
41,20,"2",0
42,20,"2",0
43,20,"2",0.00586215537934385
44,20,"2",0
45,20,"2",0
46,20,"2",0
47,20,"2",0
48,20,"2",0
49,20,"2",0
15,20,"3",NA
16,20,"3",NA
17,20,"3",0
18,20,"3",0
19,20,"3",0
20,20,"3",0
21,20,"3",0
22,20,"3",0
23,20,"3",0
24,20,"3",0
25,20,"3",0
26,20,"3",0
27,20,"3",0
28,20,"3",0
29,20,"3",0
30,20,"3",0
31,20,"3",0
32,20,"3",0
33,20,"3",0
34,20,"3",0.00132963681832477
35,20,"3",0
36,20,"3",0
37,20,"3",0
38,20,"3",0
39,20,"3",0.00971686389693129
40,20,"3",0
41,20,"3",0
42,20,"3",0
43,20,"3",0.00125885256166441
44,20,"3",0
45,20,"3",0.00500451004045021
46,20,"3",0
47,20,"3",0
48,20,"3",0.003177130079729
49,20,"3",0
15,20,"4",NA
16,20,"4",NA
17,20,"4",NA
18,20,"4",NA
19,20,"4",0
20,20,"4",0
21,20,"4",0
22,20,"4",0
23,20,"4",0
24,20,"4",0
25,20,"4",0
26,20,"4",0
27,20,"4",0
28,20,"4",0
29,20,"4",0
30,20,"4",0
31,20,"4",0
32,20,"4",0
33,20,"4",0
34,20,"4",0
35,20,"4",0
36,20,"4",0
37,20,"4",0
38,20,"4",0
39,20,"4",0
40,20,"4",0
41,20,"4",0
42,20,"4",0.00249533841682463
43,20,"4",0
44,20,"4",0
45,20,"4",0
46,20,"4",0
47,20,"4",0
48,20,"4",0
49,20,"4",0.0532532958515921
15,20,"5",NA
16,20,"5",NA
17,20,"5",NA
18,20,"5",NA
19,20,"5",NA
20,20,"5",0
21,20,"5",NA
22,20,"5",0
23,20,"5",0
24,20,"5",0
25,20,"5",0
26,20,"5",0
27,20,"5",0
28,20,"5",0
29,20,"5",0
30,20,"5",0
31,20,"5",0
32,20,"5",0
33,20,"5",0
34,20,"5",0
35,20,"5",0
36,20,"5",0
37,20,"5",0
38,20,"5",0
39,20,"5",0
40,20,"5",0
41,20,"5",0
42,20,"5",0
43,20,"5",0
44,20,"5",0
45,20,"5",0
46,20,"5",0
47,20,"5",0
48,20,"5",0
49,20,"5",0
15,20,"6",NA
16,20,"6",NA
17,20,"6",NA
18,20,"6",NA
19,20,"6",NA
20,20,"6",0
21,20,"6",NA
22,20,"6",0
23,20,"6",NA
24,20,"6",0
25,20,"6",0
26,20,"6",0
27,20,"6",0
28,20,"6",0
29,20,"6",0
30,20,"6",0
31,20,"6",0
32,20,"6",0
33,20,"6",0
34,20,"6",0
35,20,"6",0
36,20,"6",0
37,20,"6",0
38,20,"6",0
39,20,"6",0
40,20,"6",0
41,20,"6",0
42,20,"6",0
43,20,"6",0
44,20,"6",0
45,20,"6",0
46,20,"6",0
47,20,"6",0
48,20,"6",0
49,20,"6",0
15,19,"0",0
16,19,"0",0
17,19,"0",0
18,19,"0",0
19,19,"0",0
20,19,"0",0
21,19,"0",0
22,19,"0",0
23,19,"0",0
24,19,"0",0
25,19,"0",0
26,19,"0",0
27,19,"0",0
28,19,"0",0
29,19,"0",0
30,19,"0",0
31,19,"0",0
32,19,"0",0
33,19,"0",0
34,19,"0",0
35,19,"0",0
36,19,"0",0
37,19,"0",0
38,19,"0",0
39,19,"0",0.322947244959422
40,19,"0",0
41,19,"0",0
42,19,"0",0.0591096736610265
43,19,"0",0
44,19,"0",0
45,19,"0",0
46,19,"0",0
47,19,"0",0
48,19,"0",0
49,19,"0",0
15,19,"1",0
16,19,"1",0
17,19,"1",0
18,19,"1",0
19,19,"1",0
20,19,"1",0
21,19,"1",0
22,19,"1",0
23,19,"1",0
24,19,"1",0
25,19,"1",0
26,19,"1",0
27,19,"1",0
28,19,"1",0.00173686904409164
29,19,"1",0
30,19,"1",0
31,19,"1",0
32,19,"1",0
33,19,"1",0
34,19,"1",0
35,19,"1",0
36,19,"1",0
37,19,"1",0
38,19,"1",0
39,19,"1",0
40,19,"1",0.123591886326648
41,19,"1",0
42,19,"1",0
43,19,"1",0
44,19,"1",0
45,19,"1",0
46,19,"1",0
47,19,"1",0
48,19,"1",0
49,19,"1",0
15,19,"2",0
16,19,"2",0
17,19,"2",0
18,19,"2",0
19,19,"2",0
20,19,"2",0
21,19,"2",0
22,19,"2",0
23,19,"2",0
24,19,"2",0
25,19,"2",0
26,19,"2",0
27,19,"2",0
28,19,"2",0
29,19,"2",0
30,19,"2",0
31,19,"2",0
32,19,"2",0
33,19,"2",0.00547186357425292
34,19,"2",0
35,19,"2",0
36,19,"2",0
37,19,"2",0
38,19,"2",0
39,19,"2",0.00364819655873102
40,19,"2",0
41,19,"2",0
42,19,"2",0
43,19,"2",0.00586215537934385
44,19,"2",0
45,19,"2",0.00489186849255203
46,19,"2",0
47,19,"2",0
48,19,"2",0
49,19,"2",0
15,19,"3",NA
16,19,"3",NA
17,19,"3",0
18,19,"3",0
19,19,"3",0
20,19,"3",0
21,19,"3",0
22,19,"3",0
23,19,"3",0
24,19,"3",0
25,19,"3",0
26,19,"3",0
27,19,"3",0
28,19,"3",0
29,19,"3",0
30,19,"3",0
31,19,"3",0.0068212402594196
32,19,"3",0
33,19,"3",0
34,19,"3",0.00132963681832477
35,19,"3",0
36,19,"3",0
37,19,"3",0
38,19,"3",0
39,19,"3",0.00971686389693129
40,19,"3",0
41,19,"3",0
42,19,"3",0.00306766807367572
43,19,"3",0.00125885256166441
44,19,"3",0
45,19,"3",0.00500451004045021
46,19,"3",0
47,19,"3",0
48,19,"3",0.003177130079729
49,19,"3",0
15,19,"4",NA
16,19,"4",NA
17,19,"4",NA
18,19,"4",NA
19,19,"4",0
20,19,"4",0
21,19,"4",0
22,19,"4",0
23,19,"4",0
24,19,"4",0
25,19,"4",0
26,19,"4",0
27,19,"4",0
28,19,"4",0
29,19,"4",0
30,19,"4",0
31,19,"4",0
32,19,"4",0
33,19,"4",0
34,19,"4",0
35,19,"4",0
36,19,"4",0
37,19,"4",0
38,19,"4",0
39,19,"4",0
40,19,"4",0
41,19,"4",0
42,19,"4",0.00249533841682463
43,19,"4",0
44,19,"4",0
45,19,"4",0
46,19,"4",0
47,19,"4",0
48,19,"4",0
49,19,"4",0.0532532958515921
15,19,"5",NA
16,19,"5",NA
17,19,"5",NA
18,19,"5",NA
19,19,"5",NA
20,19,"5",0
21,19,"5",NA
22,19,"5",0
23,19,"5",0
24,19,"5",0
25,19,"5",0
26,19,"5",0
27,19,"5",0
28,19,"5",0
29,19,"5",0
30,19,"5",0
31,19,"5",0
32,19,"5",0
33,19,"5",0
34,19,"5",0
35,19,"5",0
36,19,"5",0
37,19,"5",0
38,19,"5",0
39,19,"5",0
40,19,"5",0
41,19,"5",0
42,19,"5",0
43,19,"5",0
44,19,"5",0
45,19,"5",0
46,19,"5",0
47,19,"5",0
48,19,"5",0
49,19,"5",0
15,19,"6",NA
16,19,"6",NA
17,19,"6",NA
18,19,"6",NA
19,19,"6",NA
20,19,"6",0
21,19,"6",NA
22,19,"6",0
23,19,"6",NA
24,19,"6",0
25,19,"6",0
26,19,"6",0
27,19,"6",0
28,19,"6",0
29,19,"6",0
30,19,"6",0
31,19,"6",0
32,19,"6",0
33,19,"6",0
34,19,"6",0
35,19,"6",0
36,19,"6",0
37,19,"6",0
38,19,"6",0
39,19,"6",0
40,19,"6",0
41,19,"6",0
42,19,"6",0
43,19,"6",0
44,19,"6",0
45,19,"6",0.00309284832775197
46,19,"6",0
47,19,"6",0
48,19,"6",0
49,19,"6",0
15,18,"0",0
16,18,"0",0
17,18,"0",0
18,18,"0",0
19,18,"0",0
20,18,"0",0
21,18,"0",0
22,18,"0",0.00474732662962604
23,18,"0",0.0177230548485199
24,18,"0",0
25,18,"0",0
26,18,"0",0.0533255694451363
27,18,"0",0.00354866293412165
28,18,"0",0.00957815951951064
29,18,"0",0
30,18,"0",0
31,18,"0",0
32,18,"0",0
33,18,"0",0.29369173775004
34,18,"0",0.136812010191122
35,18,"0",0
36,18,"0",0.0044448169343794
37,18,"0",0
38,18,"0",0
39,18,"0",0.322947244959422
40,18,"0",0
41,18,"0",0.0244965610614192
42,18,"0",0.0591096736610265
43,18,"0",0
44,18,"0",0
45,18,"0",0
46,18,"0",0
47,18,"0",0
48,18,"0",0
49,18,"0",0
15,18,"1",0
16,18,"1",0
17,18,"1",0
18,18,"1",0
19,18,"1",0
20,18,"1",0
21,18,"1",0
22,18,"1",0
23,18,"1",0
24,18,"1",0
25,18,"1",0
26,18,"1",0.00621729277907729
27,18,"1",0.00204654779106804
28,18,"1",0.00575678686795927
29,18,"1",0.00507336320302943
30,18,"1",0
31,18,"1",0
32,18,"1",0.00499100187925443
33,18,"1",0.0045261993023857
34,18,"1",0.00497139572351952
35,18,"1",0.0482506978184096
36,18,"1",0.0161084866821442
37,18,"1",0
38,18,"1",0
39,18,"1",0
40,18,"1",0.123591886326648
41,18,"1",0
42,18,"1",0
43,18,"1",0
44,18,"1",0.0500530070087394
45,18,"1",0.0943896396739846
46,18,"1",0
47,18,"1",0
48,18,"1",0
49,18,"1",0
15,18,"2",0
16,18,"2",0
17,18,"2",0
18,18,"2",0
19,18,"2",0
20,18,"2",0
21,18,"2",0
22,18,"2",0
23,18,"2",0
24,18,"2",0
25,18,"2",0
26,18,"2",0
27,18,"2",0
28,18,"2",0
29,18,"2",0
30,18,"2",0
31,18,"2",0
32,18,"2",0
33,18,"2",0.00547186357425292
34,18,"2",0.00594414224359647
35,18,"2",0.0366806440442589
36,18,"2",0.0317861513004457
37,18,"2",0
38,18,"2",0.0211665715402039
39,18,"2",0.00364819655873102
40,18,"2",0.0256037072191341
41,18,"2",0.0103309354945281
42,18,"2",0
43,18,"2",0.0121976963708887
44,18,"2",0
45,18,"2",0.00489186849255203
46,18,"2",0.0124583565793236
47,18,"2",0
48,18,"2",0.173112100978357
49,18,"2",0
15,18,"3",NA
16,18,"3",NA
17,18,"3",0
18,18,"3",0
19,18,"3",0
20,18,"3",0
21,18,"3",0
22,18,"3",0
23,18,"3",0
24,18,"3",0
25,18,"3",0
26,18,"3",0
27,18,"3",0
28,18,"3",0
29,18,"3",0
30,18,"3",0
31,18,"3",0.0111983445019798
32,18,"3",0
33,18,"3",0
34,18,"3",0.00132963681832477
35,18,"3",0
36,18,"3",0.0470977477810487
37,18,"3",0
38,18,"3",0.00270587383723503
39,18,"3",0.0109686578099313
40,18,"3",0
41,18,"3",0
42,18,"3",0.00867005619444
43,18,"3",0.00125885256166441
44,18,"3",0.0026755908505686
45,18,"3",0.00500451004045021
46,18,"3",0
47,18,"3",0.0291497163205224
48,18,"3",0.003177130079729
49,18,"3",0.0211271187180842
15,18,"4",NA
16,18,"4",NA
17,18,"4",NA
18,18,"4",NA
19,18,"4",0
20,18,"4",0
21,18,"4",0
22,18,"4",0
23,18,"4",0
24,18,"4",0
25,18,"4",0
26,18,"4",0
27,18,"4",0
28,18,"4",0
29,18,"4",0
30,18,"4",0
31,18,"4",0
32,18,"4",0
33,18,"4",0
34,18,"4",0
35,18,"4",0
36,18,"4",0.00282001549034832
37,18,"4",0
38,18,"4",0
39,18,"4",0
40,18,"4",0
41,18,"4",0
42,18,"4",0.00249533841682463
43,18,"4",0
44,18,"4",0
45,18,"4",0.0158944983331489
46,18,"4",0
47,18,"4",0
48,18,"4",0.00583737142464123
49,18,"4",0.0532532958515921
15,18,"5",NA
16,18,"5",NA
17,18,"5",NA
18,18,"5",NA
19,18,"5",NA
20,18,"5",0
21,18,"5",NA
22,18,"5",0
23,18,"5",0
24,18,"5",0
25,18,"5",0
26,18,"5",0
27,18,"5",0
28,18,"5",0
29,18,"5",0
30,18,"5",0
31,18,"5",0
32,18,"5",0
33,18,"5",0
34,18,"5",0
35,18,"5",0
36,18,"5",0
37,18,"5",0
38,18,"5",0
39,18,"5",0
40,18,"5",0
41,18,"5",0
42,18,"5",0
43,18,"5",0
44,18,"5",0
45,18,"5",0
46,18,"5",0
47,18,"5",0
48,18,"5",0
49,18,"5",0
15,18,"6",NA
16,18,"6",NA
17,18,"6",NA
18,18,"6",NA
19,18,"6",NA
20,18,"6",0
21,18,"6",NA
22,18,"6",0
23,18,"6",NA
24,18,"6",0
25,18,"6",0
26,18,"6",0
27,18,"6",0
28,18,"6",0
29,18,"6",0
30,18,"6",0
31,18,"6",0
32,18,"6",0
33,18,"6",0
34,18,"6",0
35,18,"6",0
36,18,"6",0
37,18,"6",0
38,18,"6",0
39,18,"6",0
40,18,"6",0
41,18,"6",0
42,18,"6",0
43,18,"6",0
44,18,"6",0
45,18,"6",0.00309284832775197
46,18,"6",0
47,18,"6",0
48,18,"6",0
49,18,"6",0
15,17,"0",0
16,17,"0",0
17,17,"0",0
18,17,"0",0
19,17,"0",0
20,17,"0",0
21,17,"0",0
22,17,"0",0.00474732662962604
23,17,"0",0.0387659111344977
24,17,"0",0
25,17,"0",0.0250829909278938
26,17,"0",0.0611818710401384
27,17,"0",0.00968173715693734
28,17,"0",0.00957815951951064
29,17,"0",0.00346960290952212
30,17,"0",0
31,17,"0",0.00477580139834988
32,17,"0",0.0304717415271505
33,17,"0",0.29369173775004
34,17,"0",0.136812010191122
35,17,"0",0.0276488236939663
36,17,"0",0.0044448169343794
37,17,"0",0
38,17,"0",0
39,17,"0",0.322947244959422
40,17,"0",0
41,17,"0",0.0244965610614192
42,17,"0",0.0591096736610265
43,17,"0",0
44,17,"0",0
45,17,"0",0
46,17,"0",0
47,17,"0",0
48,17,"0",0
49,17,"0",0
15,17,"1",0
16,17,"1",0
17,17,"1",0
18,17,"1",0
19,17,"1",0
20,17,"1",0
21,17,"1",0
22,17,"1",0
23,17,"1",0
24,17,"1",0.0111264050435574
25,17,"1",0
26,17,"1",0.00621729277907729
27,17,"1",0.00204654779106804
28,17,"1",0.00575678686795927
29,17,"1",0.00507336320302943
30,17,"1",0
31,17,"1",0
32,17,"1",0.00499100187925443
33,17,"1",0.00690243900165185
34,17,"1",0.00497139572351952
35,17,"1",0.0482506978184096
36,17,"1",0.0161084866821442
37,17,"1",0
38,17,"1",0
39,17,"1",0
40,17,"1",0.13508500562917
41,17,"1",0
42,17,"1",0
43,17,"1",0.0153656058379781
44,17,"1",0.0500530070087394
45,17,"1",0.0943896396739846
46,17,"1",0
47,17,"1",0.0596658980341671
48,17,"1",0
49,17,"1",0
15,17,"2",0
16,17,"2",0
17,17,"2",0
18,17,"2",0
19,17,"2",0
20,17,"2",0
21,17,"2",0
22,17,"2",0
23,17,"2",0
24,17,"2",0
25,17,"2",0.00512718864827717
26,17,"2",0
27,17,"2",0
28,17,"2",0
29,17,"2",0.00217548396733837
30,17,"2",0.00975642273998735
31,17,"2",0.00562661111161694
32,17,"2",0.00529728840445425
33,17,"2",0.00547186357425292
34,17,"2",0.00779882633431881
35,17,"2",0.0477927002002457
36,17,"2",0.0317861513004457
37,17,"2",0
38,17,"2",0.033877497597262
39,17,"2",0.0318912651158576
40,17,"2",0.0274545652620454
41,17,"2",0.0103309354945281
42,17,"2",0
43,17,"2",0.0121976963708887
44,17,"2",0
45,17,"2",0.00489186849255203
46,17,"2",0.0124583565793236
47,17,"2",0
48,17,"2",0.173112100978357
49,17,"2",0.00411441934666702
15,17,"3",NA
16,17,"3",NA
17,17,"3",0
18,17,"3",0
19,17,"3",0
20,17,"3",0
21,17,"3",0
22,17,"3",0
23,17,"3",0
24,17,"3",0
25,17,"3",0
26,17,"3",0
27,17,"3",0
28,17,"3",0
29,17,"3",0.00279509701035962
30,17,"3",0.00751035312010792
31,17,"3",0.0111983445019798
32,17,"3",0
33,17,"3",0
34,17,"3",0.00132963681832477
35,17,"3",0
36,17,"3",0.0470977477810487
37,17,"3",0
38,17,"3",0.00728779898388017
39,17,"3",0.0109686578099313
40,17,"3",0
41,17,"3",0
42,17,"3",0.00867005619444
43,17,"3",0.00125885256166441
44,17,"3",0.0026755908505686
45,17,"3",0.00500451004045021
46,17,"3",0
47,17,"3",0.0291497163205224
48,17,"3",0.003177130079729
49,17,"3",0.0211271187180842
15,17,"4",NA
16,17,"4",NA
17,17,"4",NA
18,17,"4",NA
19,17,"4",0
20,17,"4",0
21,17,"4",0
22,17,"4",0
23,17,"4",0
24,17,"4",0
25,17,"4",0
26,17,"4",0
27,17,"4",0
28,17,"4",0
29,17,"4",0
30,17,"4",0
31,17,"4",0
32,17,"4",0
33,17,"4",0
34,17,"4",0
35,17,"4",0
36,17,"4",0.00282001549034832
37,17,"4",0
38,17,"4",0
39,17,"4",0
40,17,"4",0
41,17,"4",0
42,17,"4",0.00249533841682463
43,17,"4",0
44,17,"4",0
45,17,"4",0.0226126379875659
46,17,"4",0
47,17,"4",0
48,17,"4",0.00583737142464123
49,17,"4",0.0532532958515921
15,17,"5",NA
16,17,"5",NA
17,17,"5",NA
18,17,"5",NA
19,17,"5",NA
20,17,"5",0
21,17,"5",NA
22,17,"5",0
23,17,"5",0
24,17,"5",0
25,17,"5",0
26,17,"5",0
27,17,"5",0
28,17,"5",0
29,17,"5",0
30,17,"5",0
31,17,"5",0
32,17,"5",0
33,17,"5",0
34,17,"5",0
35,17,"5",0
36,17,"5",0
37,17,"5",0
