"region","space_mo","urban_rural","Freq"
"somali","14","rural",43.637562
"somali","15","rural",37.989165
"somali","16","rural",44.883702
"somali","17","rural",43.541289
"somali","18","rural",35.652427
"somali","19","rural",43.150375
"somali","20","rural",47.153177
"somali","21","rural",50.791251
"somali","22","rural",54.6074379999999
"somali","23","rural",45.678164
"somali","24","rural",41.007125
"somali","25","rural",62.109785
"somali","26","rural",51.3568389999999
"somali","27","rural",49.548434
"somali","28","rural",29.634607
"somali","29","rural",22.884041
"somali","30","rural",22.238775
"somali","31","rural",12.812807
"somali","32","rural",21.339175
"somali","33","rural",22.1181
"somali","34","rural",17.745945
"somali","35","rural",7.931623
"somali","36","rural",16.260664
"somali","37","rural",13.83077
"somali","38","rural",15.846501
"somali","39","rural",10.424755
"somali","40","rural",6.388636
"somali","41","rural",9.701975
"somali","42","rural",8.17949
"somali","43","rural",6.132763
"somali","44","rural",5.492646
"somali","45","rural",6.978581
"somali","46","rural",7.568461
"somali","47","rural",6.544745
"somali","48","rural",3.78218
"somali","49","rural",5.309507
"somali","50","rural",5.273475
"somali","51","rural",6.902549
"somali","52","rural",4.551561
"somali","53","rural",2.876951
"somali","54","rural",1.013154
"somali","55","rural",0.971323
"somali","56","rural",0.415803
"somali","57","rural",2.606087
"somali","58","rural",2.996833
"somali","59","rural",0.882987
"somali","60","rural",1.718749
"somali","61","rural",2.683071
"somali","62","rural",3.935056
"somali","63","rural",3.862139
"somali","64","rural",1.400591
"somali","65","rural",3.288899
"somali","66","rural",1.918472
"somali","67","rural",0.92868
"somali","68","rural",0.79956
"somali","69","rural",0.278404
"somali","70","rural",1.14128
"somali","71","rural",0
"somali","72","rural",1.4908
"somali","73","rural",0.635504
"somali","74","rural",1.58308
"somali","75","rural",1.010353
"somali","76","rural",0.951379
"somali","77","rural",0.425715
"somali","78","rural",0.835488
"somali","79","rural",0.423125
"somali","80","rural",0
"somali","81","rural",0
"somali","82","rural",0.759512
"somali","83","rural",0.72142
"somali","84","rural",0.39668
"somali","85","rural",1.468485
"somali","86","rural",0
"somali","87","rural",0.793042
"somali","88","rural",0.633621
"somali","89","rural",0.290046
"somali","90","rural",0
"somali","91","rural",0.584358
"somali","92","rural",0.28743
"somali","93","rural",0.281264
"somali","94","rural",0.359625
"somali","95","rural",0
"somali","96","rural",0
"somali","97","rural",0.352833
"somali","98","rural",0.425715
"somali","99","rural",1.295654
"somali","100","rural",0
"somali","101","rural",0.768868
"somali","102","rural",0
"somali","103","rural",0
"somali","104","rural",0
"somali","105","rural",0.333797
"somali","106","rural",0
"somali","107","rural",0
"somali","108","rural",0
"somali","109","rural",0
"somali","110","rural",0
"somali","111","rural",0.352357
"somali","112","rural",0
"somali","113","rural",0
"somali","114","rural",0
"somali","115","rural",0
"somali","116","rural",0.23751
"somali","117","rural",0
"somali","118","rural",0
"somali","119","rural",0
"somali","120","rural",0
"somali","121","rural",0
"somali","122","rural",0.389571
"somali","123","rural",0
"somali","124","rural",0
"somali","125","rural",0
"somali","126","rural",0
"somali","127","rural",0
"somali","128","rural",0
"somali","129","rural",0
"somali","130","rural",0
"somali","131","rural",0
"somali","132","rural",0
"somali","133","rural",0
"somali","134","rural",0
"somali","135","rural",0
"somali","136","rural",0
"somali","137","rural",0
"somali","138","rural",0
"somali","139","rural",0.194855
"somali","140","rural",0
"somali","141","rural",0.281264
"somali","142","rural",0
"somali","143","rural",0
"somali","144","rural",0
"somali","145","rural",0
"somali","146","rural",0
"somali","147","rural",0
"somali","148","rural",0
"somali","149","rural",0
"somali","150","rural",0
"somali","151","rural",0
"somali","152","rural",0
"somali","153","rural",0
"somali","154","rural",0
"somali","155","rural",0
"somali","156","rural",0.389571
"somali","157","rural",0.333797
"somali","158","rural",0
"somali","159","rural",0
"somali","161","rural",0
"somali","163","rural",0
"somali","164","rural",0
"somali","165","rural",0.290046
"somali","166","rural",0
"somali","167","rural",0
"somali","168","rural",0
"somali","169","rural",0.278404
"somali","170","rural",0
"somali","172","rural",0
"somali","173","rural",0
"somali","174","rural",0
"somali","175","rural",0
"somali","176","rural",0
"somali","178","rural",0
"somali","179","rural",0
"somali","180","rural",0
"somali","182","rural",0
"somali","183","rural",0
"somali","186","rural",0
"somali","187","rural",0
"somali","190","rural",0
"somali","191","rural",0
"somali","194","rural",0
"somali","197","rural",0
"somali","198","rural",0
"somali","200","rural",0
"somali","201","rural",0
"somali","204","rural",0
"somali","208","rural",0
"somali","213","rural",0
"south","6","urban",0
"south","7","urban",0
"south","8","urban",0
"south","9","urban",4.402199
"south","10","urban",2.681207
"south","11","urban",11.737216
"south","12","urban",6.317883
"south","13","urban",10.899302
"south","14","urban",8.043621
"south","15","urban",7.792415
"south","16","urban",7.720622
"south","17","urban",9.811969
"south","18","urban",11.660301
"south","19","urban",9.819855
"south","20","urban",16.955363
"south","21","urban",37.867737
"south","22","urban",28.779927
"south","23","urban",20.09909
"south","24","urban",24.253457
"south","25","urban",40.165222
"south","26","urban",18.831055
"south","27","urban",16.226763
"south","28","urban",16.174368
"south","29","urban",16.335685
"south","30","urban",16.337057
"south","31","urban",17.85559
"south","32","urban",12.975692
"south","33","urban",22.581033
"south","34","urban",15.110171
"south","35","urban",8.685361
"south","36","urban",10.068104
"south","37","urban",11.214708
"south","38","urban",4.402199
"south","39","urban",13.597353
"south","40","urban",10.401829
"south","41","urban",5.310312
"south","42","urban",13.848254
"south","43","urban",2.661211
"south","44","urban",0
"south","45","urban",2.430001
"south","46","urban",11.856365
"south","47","urban",11.729025
"south","48","urban",0
"south","49","urban",4.600146
"south","50","urban",4.281588
"south","51","urban",5.486685
"south","52","urban",1.828336
"south","53","urban",1.828336
"south","54","urban",3.341674
"south","55","urban",0
"south","56","urban",3.262876
"south","57","urban",2.430001
"south","58","urban",5.804938
"south","59","urban",0
"south","60","urban",1.402739
"south","61","urban",6.289144
"south","62","urban",4.600146
"south","63","urban",1.920208
"south","64","urban",1.402739
"south","65","urban",2.681207
"south","66","urban",0
"south","67","urban",0.601665
"south","68","urban",1.938935
"south","69","urban",0
"south","70","urban",6.230535
"south","71","urban",2.661211
"south","72","urban",1.828336
"south","73","urban",0
"south","74","urban",1.740988
"south","75","urban",0
"south","76","urban",0
"south","77","urban",1.828336
"south","78","urban",3.656672
"south","79","urban",0
"south","80","urban",0
"south","81","urban",4.509543
"south","82","urban",0.601665
"south","83","urban",1.828336
"south","84","urban",0
"south","85","urban",0
"south","86","urban",1.402739
"south","87","urban",0
"south","88","urban",0
"south","89","urban",0.601665
"south","90","urban",1.828336
"south","91","urban",5.362414
"south","92","urban",0.601665
"south","93","urban",0
"south","94","urban",0
"south","95","urban",0
"south","96","urban",0
"south","97","urban",1.740988
"south","98","urban",0.601665
"south","99","urban",0
"south","100","urban",0
"south","101","urban",0.601665
"south","102","urban",0
"south","103","urban",0
"south","104","urban",0
"south","105","urban",0
"south","106","urban",0
"south","107","urban",0
"south","108","urban",0
"south","109","urban",0
"south","110","urban",0.601665
"south","111","urban",0
"south","112","urban",0
"south","113","urban",0
"south","114","urban",0
"south","115","urban",0
"south","116","urban",0
"south","117","urban",0
"south","118","urban",0
"south","119","urban",0
"south","120","urban",0
"south","121","urban",0
"south","122","urban",1.740988
"south","123","urban",0
"south","124","urban",0
"south","125","urban",0
"south","126","urban",0
"south","127","urban",0
"south","128","urban",0
"south","129","urban",0
"south","130","urban",0
"south","131","urban",0
"south","132","urban",0
"south","133","urban",0
"south","134","urban",0
"south","135","urban",0
"south","136","urban",0
"south","137","urban",0
"south","138","urban",0
"south","139","urban",0
"south","140","urban",0
"south","141","urban",0
"south","142","urban",0
"south","143","urban",0
"south","144","urban",0
"south","145","urban",0
"south","146","urban",0
"south","147","urban",0
"south","148","urban",0
"south","149","urban",0
"south","150","urban",0
"south","151","urban",0
"south","152","urban",0
"south","153","urban",0
"south","154","urban",0
"south","155","urban",0
"south","156","urban",0
"south","157","urban",0
"south","158","urban",0
"south","159","urban",0
"south","161","urban",0
"south","163","urban",0
"south","164","urban",0
"south","165","urban",0
"south","166","urban",0
"south","167","urban",0
"south","168","urban",0
"south","169","urban",0
"south","170","urban",0
"south","172","urban",0
"south","173","urban",0
"south","174","urban",0
"south","175","urban",0
"south","176","urban",0
"south","178","urban",0
"south","179","urban",0
"south","180","urban",0
"south","182","urban",0
"south","183","urban",0
"south","186","urban",0
"south","187","urban",0
"south","190","urban",0
"south","191","urban",0
"south","194","urban",0
"south","197","urban",0
"south","198","urban",0
"south","200","urban",0
"south","201","urban",0
"south","204","urban",0
"south","208","urban",0
"south","213","urban",0
"south","6","rural",0
"south","7","rural",1.731889
"south","8","rural",31.55235
"south","9","rural",67.731965
"south","10","rural",71.153454
"south","11","rural",81.459825
"south","12","rural",112.694568
"south","13","rural",118.31205
"south","14","rural",101.471042
"south","15","rural",131.711203
"south","16","rural",143.696658
"south","17","rural",114.719237
"south","18","rural",151.315478
"south","19","rural",160.552315
"south","20","rural",212.118707
"south","21","rural",224.778453
"south","22","rural",270.416594
"south","23","rural",268.870953
"south","24","rural",275.410642
"south","25","rural",315.872726
"south","26","rural",268.452138
"south","27","rural",238.67083
"south","28","rural",201.976427
"south","29","rural",200.260729
"south","30","rural",186.64733
"south","31","rural",171.171425
"south","32","rural",143.909259
"south","33","rural",175.40145
"south","34","rural",149.802338
"south","35","rural",167.079503
"south","36","rural",155.918317
"south","37","rural",148.93892
"south","38","rural",159.280753
"south","39","rural",134.827523
"south","40","rural",109.490662
"south","41","rural",96.971498
"south","42","rural",80.786535
"south","43","rural",76.250755
"south","44","rural",55.164042
"south","45","rural",70.123249
"south","46","rural",80.4676450000001
"south","47","rural",79.074098
"south","48","rural",74.072769
"south","49","rural",58.800054
"south","50","rural",55.607062
"south","51","rural",45.556922
"south","52","rural",40.112664
"south","53","rural",36.244078
"south","54","rural",37.590417
"south","55","rural",37.339694
"south","56","rural",39.871402
"south","57","rural",35.067407
"south","58","rural",27.242348
"south","59","rural",36.18184
"south","60","rural",34.598915
"south","61","rural",27.870019
"south","62","rural",26.059369
"south","63","rural",16.069204
"south","64","rural",21.232257
"south","65","rural",20.806189
"south","66","rural",21.136384
"south","67","rural",23.631081
"south","68","rural",16.91702
"south","69","rural",10.707915
"south","70","rural",11.326586
"south","71","rural",3.053829
"south","72","rural",9.458516
"south","73","rural",12.486287
"south","74","rural",13.169374
"south","75","rural",0.908728
"south","76","rural",13.91541
"south","77","rural",8.871498
"south","78","rural",8.350821
"south","79","rural",1.744384
"south","80","rural",10.360616
"south","81","rural",7.194864
"south","82","rural",7.969466
"south","83","rural",7.750061
"south","84","rural",8.394914
"south","85","rural",9.958286
"south","86","rural",0
"south","87","rural",10.265107
"south","88","rural",1.323396
"south","89","rural",3.419063
"south","90","rural",7.179965
"south","91","rural",1.487217
"south","92","rural",0
"south","93","rural",0
"south","94","rural",1.605871
"south","95","rural",12.307169
"south","96","rural",3.432144
"south","97","rural",1.744384
"south","98","rural",1.971435
"south","99","rural",7.052884
"south","100","rural",3.313972
"south","101","rural",3.357604
"south","102","rural",2.004016
"south","103","rural",0
"south","104","rural",0
"south","105","rural",3.746683
"south","106","rural",2.908272
"south","107","rural",0
"south","108","rural",0
"south","109","rural",0
"south","110","rural",0
"south","111","rural",1.503465
"south","112","rural",4.701419
"south","113","rural",1.971435
"south","114","rural",1.503465
"south","115","rural",0
"south","116","rural",2.004016
"south","117","rural",1.668968
"south","118","rural",0
"south","119","rural",5.318078
"south","120","rural",0
"south","121","rural",8.083686
"south","122","rural",0
"south","123","rural",0
"south","124","rural",1.168831
"south","125","rural",0
"south","126","rural",1.538548
"south","127","rural",1.975031
"south","128","rural",1.939098
"south","129","rural",0.908728
"south","130","rural",0
"south","131","rural",1.750238
"south","132","rural",0
"south","133","rural",0
"south","134","rural",0
"south","135","rural",2.17897
"south","136","rural",1.582356
"south","137","rural",0
"south","138","rural",1.615517
"south","139","rural",0
"south","140","rural",0
"south","141","rural",0
"south","142","rural",0
"south","143","rural",0
"south","144","rural",0
"south","145","rural",0
"south","146","rural",2.112978
"south","147","rural",0
"south","148","rural",0
"south","149","rural",0
"south","150","rural",0
"south","151","rural",0
"south","152","rural",0
"south","153","rural",0
"south","154","rural",2.908272
"south","155","rural",1.674679
"south","156","rural",0
"south","157","rural",0
"south","158","rural",0
"south","159","rural",0
"south","161","rural",0
"south","163","rural",0
"south","164","rural",0
"south","165","rural",0
"south","166","rural",1.605871
"south","167","rural",0
"south","168","rural",0
"south","169","rural",0
"south","170","rural",0
"south","172","rural",0
"south","173","rural",0
"south","174","rural",0
"south","175","rural",0
"south","176","rural",0
"south","178","rural",0
"south","179","rural",0
"south","180","rural",0
"south","182","rural",0
"south","183","rural",0
"south","186","rural",0
"south","187","rural",0
"south","190","rural",0
"south","191","rural",0
"south","194","rural",0
"south","197","rural",1.605871
"south","198","rural",0
"south","200","rural",1.221068
"south","201","rural",0
"south","204","rural",0
"south","208","rural",0
"south","213","rural",0
"southwest","6","urban",0
"southwest","7","urban",0
"southwest","8","urban",0
"southwest","9","urban",4.402199
"southwest","10","urban",2.681207
"southwest","11","urban",11.737216
"southwest","12","urban",6.317883
"southwest","13","urban",10.899302
"southwest","14","urban",8.043621
"southwest","15","urban",7.792415
"southwest","16","urban",7.720622
"southwest","17","urban",9.811969
"southwest","18","urban",11.660301
"southwest","19","urban",9.819855
"southwest","20","urban",16.955363
"southwest","21","urban",37.867737
"southwest","22","urban",28.779927
"southwest","23","urban",20.09909
"southwest","24","urban",24.253457
"southwest","25","urban",40.165222
"southwest","26","urban",18.831055
"southwest","27","urban",16.226763
"southwest","28","urban",16.174368
"southwest","29","urban",16.335685
"southwest","30","urban",16.337057
"southwest","31","urban",17.85559
"southwest","32","urban",12.975692
"southwest","33","urban",22.581033
"southwest","34","urban",15.110171
"southwest","35","urban",8.685361
"southwest","36","urban",10.068104
"southwest","37","urban",11.214708
"southwest","38","urban",4.402199
"southwest","39","urban",13.597353
"southwest","40","urban",10.401829
"southwest","41","urban",5.310312
"southwest","42","urban",13.848254
"southwest","43","urban",2.661211
"southwest","44","urban",0
"southwest","45","urban",2.430001
"southwest","46","urban",11.856365
"southwest","47","urban",11.729025
"southwest","48","urban",0
"southwest","49","urban",4.600146
"southwest","50","urban",4.281588
"southwest","51","urban",5.486685
"southwest","52","urban",1.828336
"southwest","53","urban",1.828336
"southwest","54","urban",3.341674
"southwest","55","urban",0
"southwest","56","urban",3.262876
"southwest","57","urban",2.430001
"southwest","58","urban",5.804938
"southwest","59","urban",0
"southwest","60","urban",1.402739
"southwest","61","urban",6.289144
"southwest","62","urban",4.600146
"southwest","63","urban",1.920208
"southwest","64","urban",1.402739
"southwest","65","urban",2.681207
"southwest","66","urban",0
"southwest","67","urban",0.601665
"southwest","68","urban",1.938935
"southwest","69","urban",0
"southwest","70","urban",6.230535
"southwest","71","urban",2.661211
"southwest","72","urban",1.828336
"southwest","73","urban",0
"southwest","74","urban",1.740988
"southwest","75","urban",0
"southwest","76","urban",0
"southwest","77","urban",1.828336
"southwest","78","urban",3.656672
"southwest","79","urban",0
"southwest","80","urban",0
"southwest","81","urban",4.509543
"southwest","82","urban",0.601665
"southwest","83","urban",1.828336
"southwest","84","urban",0
"southwest","85","urban",0
"southwest","86","urban",1.402739
"southwest","87","urban",0
"southwest","88","urban",0
"southwest","89","urban",0.601665
"southwest","90","urban",1.828336
"southwest","91","urban",5.362414
"southwest","92","urban",0.601665
"southwest","93","urban",0
"southwest","94","urban",0
"southwest","95","urban",0
"southwest","96","urban",0
"southwest","97","urban",1.740988
"southwest","98","urban",0.601665
"southwest","99","urban",0
"southwest","100","urban",0
"southwest","101","urban",0.601665
"southwest","102","urban",0
"southwest","103","urban",0
"southwest","104","urban",0
"southwest","105","urban",0
"southwest","106","urban",0
"southwest","107","urban",0
"southwest","108","urban",0
"southwest","109","urban",0
"southwest","110","urban",0.601665
"southwest","111","urban",0
"southwest","112","urban",0
"southwest","113","urban",0
"southwest","114","urban",0
"southwest","115","urban",0
"southwest","116","urban",0
"southwest","117","urban",0
"southwest","118","urban",0
"southwest","119","urban",0
"southwest","120","urban",0
"southwest","121","urban",0
"southwest","122","urban",1.740988
"southwest","123","urban",0
"southwest","124","urban",0
"southwest","125","urban",0
"southwest","126","urban",0
"southwest","127","urban",0
"southwest","128","urban",0
"southwest","129","urban",0
"southwest","130","urban",0
"southwest","131","urban",0
"southwest","132","urban",0
"southwest","133","urban",0
"southwest","134","urban",0
"southwest","135","urban",0
"southwest","136","urban",0
"southwest","137","urban",0
"southwest","138","urban",0
"southwest","139","urban",0
"southwest","140","urban",0
"southwest","141","urban",0
"southwest","142","urban",0
"southwest","143","urban",0
"southwest","144","urban",0
"southwest","145","urban",0
"southwest","146","urban",0
"southwest","147","urban",0
"southwest","148","urban",0
"southwest","149","urban",0
"southwest","150","urban",0
"southwest","151","urban",0
"southwest","152","urban",0
"southwest","153","urban",0
"southwest","154","urban",0
"southwest","155","urban",0
"southwest","156","urban",0
"southwest","157","urban",0
"southwest","158","urban",0
"southwest","159","urban",0
"southwest","161","urban",0
"southwest","163","urban",0
"southwest","164","urban",0
"southwest","165","urban",0
"southwest","166","urban",0
"southwest","167","urban",0
"southwest","168","urban",0
"southwest","169","urban",0
"southwest","170","urban",0
"southwest","172","urban",0
"southwest","173","urban",0
"southwest","174","urban",0
"southwest","175","urban",0
"southwest","176","urban",0
"southwest","178","urban",0
"southwest","179","urban",0
"southwest","180","urban",0
"southwest","182","urban",0
"southwest","183","urban",0
"southwest","186","urban",0
"southwest","187","urban",0
"southwest","190","urban",0
"southwest","191","urban",0
"southwest","194","urban",0
"southwest","197","urban",0
"southwest","198","urban",0
"southwest","200","urban",0
"southwest","201","urban",0
"southwest","204","urban",0
"southwest","208","urban",0
"southwest","213","urban",0
"southwest","6","rural",0
"southwest","7","rural",1.731889
"southwest","8","rural",31.55235
"southwest","9","rural",67.731965
"southwest","10","rural",71.153454
"southwest","11","rural",81.459825
"southwest","12","rural",112.694568
"southwest","13","rural",118.31205
"southwest","14","rural",101.471042
"southwest","15","rural",131.711203
"southwest","16","rural",143.696658
"southwest","17","rural",114.719237
"southwest","18","rural",151.315478
"southwest","19","rural",160.552315
"southwest","20","rural",212.118707
"southwest","21","rural",224.778453
"southwest","22","rural",270.416594
"southwest","23","rural",268.870953
"southwest","24","rural",275.410642
"southwest","25","rural",315.872726
"southwest","26","rural",268.452138
"southwest","27","rural",238.67083
"southwest","28","rural",201.976427
"southwest","29","rural",200.260729
"southwest","30","rural",186.64733
"southwest","31","rural",171.171425
"southwest","32","rural",143.909259
"southwest","33","rural",175.40145
"southwest","34","rural",149.802338
"southwest","35","rural",167.079503
"southwest","36","rural",155.918317
"southwest","37","rural",148.93892
"southwest","38","rural",159.280753
"southwest","39","rural",134.827523
"southwest","40","rural",109.490662
"southwest","41","rural",96.971498
"southwest","42","rural",80.786535
"southwest","43","rural",76.250755
"southwest","44","rural",55.164042
"southwest","45","rural",70.123249
"southwest","46","rural",80.4676450000001
"southwest","47","rural",79.074098
"southwest","48","rural",74.072769
"southwest","49","rural",58.800054
"southwest","50","rural",55.607062
"southwest","51","rural",45.556922
"southwest","52","rural",40.112664
"southwest","53","rural",36.244078
"southwest","54","rural",37.590417
"southwest","55","rural",37.339694
"southwest","56","rural",39.871402
"southwest","57","rural",35.067407
"southwest","58","rural",27.242348
"southwest","59","rural",36.18184
"southwest","60","rural",34.598915
"southwest","61","rural",27.870019
"southwest","62","rural",26.059369
"southwest","63","rural",16.069204
"southwest","64","rural",21.232257
"southwest","65","rural",20.806189
"southwest","66","rural",21.136384
"southwest","67","rural",23.631081
"southwest","68","rural",16.91702
"southwest","69","rural",10.707915
"southwest","70","rural",11.326586
"southwest","71","rural",3.053829
"southwest","72","rural",9.458516
"southwest","73","rural",12.486287
"southwest","74","rural",13.169374
"southwest","75","rural",0.908728
"southwest","76","rural",13.91541
"southwest","77","rural",8.871498
"southwest","78","rural",8.350821
"southwest","79","rural",1.744384
"southwest","80","rural",10.360616
"southwest","81","rural",7.194864
"southwest","82","rural",7.969466
"southwest","83","rural",7.750061
"southwest","84","rural",8.394914
"southwest","85","rural",9.958286
"southwest","86","rural",0
"southwest","87","rural",10.265107
"southwest","88","rural",1.323396
"southwest","89","rural",3.419063
"southwest","90","rural",7.179965
"southwest","91","rural",1.487217
"southwest","92","rural",0
"southwest","93","rural",0
"southwest","94","rural",1.605871
"southwest","95","rural",12.307169
"southwest","96","rural",3.432144
"southwest","97","rural",1.744384
"southwest","98","rural",1.971435
"southwest","99","rural",7.052884
"southwest","100","rural",3.313972
"southwest","101","rural",3.357604
"southwest","102","rural",2.004016
"southwest","103","rural",0
"southwest","104","rural",0
"southwest","105","rural",3.746683
"southwest","106","rural",2.908272
"southwest","107","rural",0
"southwest","108","rural",0
"southwest","109","rural",0
"southwest","110","rural",0
"southwest","111","rural",1.503465
"southwest","112","rural",4.701419
"southwest","113","rural",1.971435
"southwest","114","rural",1.503465
"southwest","115","rural",0
"southwest","116","rural",2.004016
"southwest","117","rural",1.668968
"southwest","118","rural",0
"southwest","119","rural",5.318078
"southwest","120","rural",0
"southwest","121","rural",8.083686
"southwest","122","rural",0
"southwest","123","rural",0
"southwest","124","rural",1.168831
"southwest","125","rural",0
"southwest","126","rural",1.538548
"southwest","127","rural",1.975031
"southwest","128","rural",1.939098
"southwest","129","rural",0.908728
"southwest","130","rural",0
"southwest","131","rural",1.750238
"southwest","132","rural",0
"southwest","133","rural",0
"southwest","134","rural",0
"southwest","135","rural",2.17897
"southwest","136","rural",1.582356
"southwest","137","rural",0
"southwest","138","rural",1.615517
"southwest","139","rural",0
"southwest","140","rural",0
"southwest","141","rural",0
"southwest","142","rural",0
"southwest","143","rural",0
"southwest","144","rural",0
"southwest","145","rural",0
"southwest","146","rural",2.112978
"southwest","147","rural",0
"southwest","148","rural",0
"southwest","149","rural",0
"southwest","150","rural",0
"southwest","151","rural",0
"southwest","152","rural",0
"southwest","153","rural",0
"southwest","154","rural",2.908272
"southwest","155","rural",1.674679
"southwest","156","rural",0
"southwest","157","rural",0
"southwest","158","rural",0
"southwest","159","rural",0
"southwest","161","rural",0
"southwest","163","rural",0
"southwest","164","rural",0
"southwest","165","rural",0
"southwest","166","rural",1.605871
"southwest","167","rural",0
"southwest","168","rural",0
"southwest","169","rural",0
"southwest","170","rural",0
"southwest","172","rural",0
"southwest","173","rural",0
"southwest","174","rural",0
"southwest","175","rural",0
"southwest","176","rural",0
"southwest","178","rural",0
"southwest","179","rural",0
"southwest","180","rural",0
"southwest","182","rural",0
"southwest","183","rural",0
"southwest","186","rural",0
"southwest","187","rural",0
"southwest","190","rural",0
"southwest","191","rural",0
"southwest","194","rural",0
"southwest","197","rural",1.605871
"southwest","198","rural",0
"southwest","200","rural",1.221068
"southwest","201","rural",0
"southwest","204","rural",0
"southwest","208","rural",0
"southwest","213","rural",0
"tigray","6","urban",0
"tigray","7","urban",0
"tigray","8","urban",0
"tigray","9","urban",1.811342
"tigray","10","urban",1.825339
"tigray","11","urban",2.270857
"tigray","12","urban",1.759914
"tigray","13","urban",1.961455
"tigray","14","urban",1.509904
"tigray","15","urban",2.538348
"tigray","16","urban",6.322371
"tigray","17","urban",3.819163
"tigray","18","urban",3.046056
"tigray","19","urban",0.825455
"tigray","20","urban",6.102482
"tigray","21","urban",5.468679
"tigray","22","urban",7.424585
"tigray","23","urban",4.56996
"tigray","24","urban",11.700235
"tigray","25","urban",4.888312
"tigray","26","urban",7.065541
"tigray","27","urban",6.11788
"tigray","28","urban",8.381685
"tigray","29","urban",7.663778
"tigray","30","urban",8.291976
"tigray","31","urban",4.182245
"tigray","32","urban",8.682733
"tigray","33","urban",8.868134
"tigray","34","urban",2.928538
"tigray","35","urban",7.285827
"tigray","36","urban",8.687628
"tigray","37","urban",9.232678
"tigray","38","urban",5.366736
"tigray","39","urban",6.59969
"tigray","40","urban",5.199898
"tigray","41","urban",2.806789
"tigray","42","urban",8.046786
"tigray","43","urban",6.593083
"tigray","44","urban",5.060211
"tigray","45","urban",2.279236
"tigray","46","urban",2.730687
"tigray","47","urban",7.090765
"tigray","48","urban",4.437737
"tigray","49","urban",6.549119
"tigray","50","urban",4.756817
"tigray","51","urban",1.509904
"tigray","52","urban",4.798557
"tigray","53","urban",2.922468
"tigray","54","urban",2.996497
"tigray","55","urban",0
"tigray","56","urban",4.88445
"tigray","57","urban",3.047526
"tigray","58","urban",2.126997
"tigray","59","urban",1.45843
"tigray","60","urban",3.465089
"tigray","61","urban",2.511682
"tigray","62","urban",6.287233
"tigray","63","urban",1.528454
"tigray","64","urban",3.371646
"tigray","65","urban",1.575712
"tigray","66","urban",1.023459
"tigray","67","urban",2.459559
"tigray","68","urban",2.064835
"tigray","69","urban",2.426682
"tigray","70","urban",1.928608
"tigray","71","urban",5.557827
"tigray","72","urban",3.234804
"tigray","73","urban",5.352761
"tigray","74","urban",2.003381
"tigray","75","urban",0.787829
"tigray","76","urban",0.740625
"tigray","77","urban",0.754952
"tigray","78","urban",0.672931
"tigray","79","urban",1.22513
"tigray","80","urban",1.680715
"tigray","81","urban",0.754952
"tigray","82","urban",0.451551
"tigray","83","urban",0.530905
"tigray","84","urban",0.23563
"tigray","85","urban",0
"tigray","86","urban",0.740625
"tigray","87","urban",0.787829
"tigray","88","urban",1.044807
"tigray","89","urban",0.530905
"tigray","90","urban",3.953042
"tigray","91","urban",0.463266
"tigray","92","urban",0.772918
"tigray","93","urban",1.689696
"tigray","94","urban",0.85526
"tigray","95","urban",0
"tigray","96","urban",0.754952
"tigray","97","urban",0
"tigray","98","urban",0
"tigray","99","urban",0.825455
"tigray","100","urban",0.916778
"tigray","101","urban",0
"tigray","102","urban",0.825455
"tigray","103","urban",1.620256
"tigray","104","urban",0.754952
"tigray","105","urban",0.787829
"tigray","106","urban",1.262756
"tigray","107","urban",0
"tigray","108","urban",0.85526
"tigray","109","urban",0
"tigray","110","urban",0.437301
"tigray","111","urban",0.703478
"tigray","112","urban",0
"tigray","113","urban",0
"tigray","114","urban",0
"tigray","115","urban",2.33651
"tigray","116","urban",0
"tigray","117","urban",0.530905
"tigray","118","urban",0
"tigray","119","urban",0
"tigray","120","urban",0
"tigray","121","urban",0
"tigray","122","urban",0
"tigray","123","urban",1.362458
"tigray","124","urban",0
"tigray","125","urban",0
"tigray","126","urban",0.825455
"tigray","127","urban",0
"tigray","128","urban",0
"tigray","129","urban",0
"tigray","130","urban",0
"tigray","131","urban",0
"tigray","132","urban",0.754952
"tigray","133","urban",0
"tigray","134","urban",0
"tigray","135","urban",0
"tigray","136","urban",0
"tigray","137","urban",0.530905
"tigray","138","urban",0
"tigray","139","urban",0
"tigray","140","urban",0
"tigray","141","urban",0
"tigray","142","urban",0
"tigray","143","urban",0.703478
"tigray","144","urban",0
"tigray","145","urban",0
"tigray","146","urban",0
"tigray","147","urban",0
"tigray","148","urban",0.437301
"tigray","149","urban",0
"tigray","150","urban",0
"tigray","151","urban",0.607506
"tigray","152","urban",0
"tigray","153","urban",0.916778
"tigray","154","urban",0.825455
"tigray","155","urban",0
"tigray","156","urban",0
"tigray","157","urban",0
"tigray","158","urban",0
"tigray","159","urban",0
"tigray","161","urban",0
"tigray","163","urban",0
"tigray","164","urban",0
"tigray","165","urban",0
"tigray","166","urban",0
"tigray","167","urban",0
"tigray","168","urban",0
"tigray","169","urban",0
"tigray","170","urban",0
"tigray","172","urban",0
"tigray","173","urban",0
"tigray","174","urban",0
"tigray","175","urban",0
"tigray","176","urban",0
"tigray","178","urban",0
"tigray","179","urban",0
"tigray","180","urban",0
"tigray","182","urban",0
"tigray","183","urban",0
"tigray","186","urban",0
"tigray","187","urban",0
"tigray","190","urban",0
"tigray","191","urban",0
"tigray","194","urban",0
