"age","edu","parity","cum.percent"
35,18,"5",0
36,18,"5",0
37,18,"5",0
38,18,"5",0
39,18,"5",0
40,18,"5",0
41,18,"5",0
42,18,"5",0
43,18,"5",0
44,18,"5",0
45,18,"5",0
46,18,"5",0
47,18,"5",0
48,18,"5",0
49,18,"5",0
15,18,"6",NA
16,18,"6",NA
17,18,"6",NA
18,18,"6",NA
19,18,"6",NA
20,18,"6",NA
21,18,"6",NA
22,18,"6",NA
23,18,"6",NA
24,18,"6",NA
25,18,"6",0
26,18,"6",NA
27,18,"6",0
28,18,"6",0
29,18,"6",0
30,18,"6",0
31,18,"6",0
32,18,"6",0
33,18,"6",0
34,18,"6",0
35,18,"6",0
36,18,"6",0
37,18,"6",0
38,18,"6",0
39,18,"6",0
40,18,"6",0
41,18,"6",0
42,18,"6",0
43,18,"6",0.0373071115300742
44,18,"6",0
45,18,"6",0
46,18,"6",0
47,18,"6",0
48,18,"6",0
49,18,"6",0
15,17,"0",0
16,17,"0",0
17,17,"0",0
18,17,"0",0
19,17,"0",0
20,17,"0",0
21,17,"0",0
22,17,"0",0.0371979502958072
23,17,"0",0
24,17,"0",0
25,17,"0",0
26,17,"0",0
27,17,"0",NA
28,17,"0",0
29,17,"0",0
30,17,"0",0
31,17,"0",0
32,17,"0",0
33,17,"0",0
34,17,"0",0
35,17,"0",0
36,17,"0",0
37,17,"0",NA
38,17,"0",0
39,17,"0",NA
40,17,"0",0
41,17,"0",NA
42,17,"0",0
43,17,"0",NA
44,17,"0",NA
45,17,"0",0
46,17,"0",NA
47,17,"0",NA
48,17,"0",NA
49,17,"0",NA
15,17,"1",0
16,17,"1",0
17,17,"1",0
18,17,"1",0
19,17,"1",0
20,17,"1",0
21,17,"1",0
22,17,"1",0
23,17,"1",0
24,17,"1",0
25,17,"1",0
26,17,"1",0
27,17,"1",0
28,17,"1",0
29,17,"1",0
30,17,"1",0
31,17,"1",0
32,17,"1",0
33,17,"1",0
34,17,"1",0
35,17,"1",0
36,17,"1",NA
37,17,"1",0
38,17,"1",0
39,17,"1",0
40,17,"1",NA
41,17,"1",NA
42,17,"1",NA
43,17,"1",0
44,17,"1",NA
45,17,"1",0
46,17,"1",NA
47,17,"1",NA
48,17,"1",NA
49,17,"1",NA
15,17,"2",NA
16,17,"2",NA
17,17,"2",0
18,17,"2",0
19,17,"2",0
20,17,"2",0
21,17,"2",0
22,17,"2",0
23,17,"2",0
24,17,"2",0
25,17,"2",0
26,17,"2",0
27,17,"2",0
28,17,"2",0
29,17,"2",0
30,17,"2",0
31,17,"2",0
32,17,"2",0
33,17,"2",NA
34,17,"2",0
35,17,"2",0
36,17,"2",0
37,17,"2",0
38,17,"2",0
39,17,"2",0
40,17,"2",0
41,17,"2",0
42,17,"2",0
43,17,"2",NA
44,17,"2",0
45,17,"2",0
46,17,"2",NA
47,17,"2",0
48,17,"2",0
49,17,"2",NA
15,17,"3",NA
16,17,"3",NA
17,17,"3",NA
18,17,"3",NA
19,17,"3",0
20,17,"3",0
21,17,"3",0
22,17,"3",0
23,17,"3",0
24,17,"3",0
25,17,"3",0
26,17,"3",0
27,17,"3",0
28,17,"3",0
29,17,"3",0
30,17,"3",0
31,17,"3",0
32,17,"3",0
33,17,"3",0
34,17,"3",0
35,17,"3",0
36,17,"3",0
37,17,"3",0
38,17,"3",0
39,17,"3",0
40,17,"3",0
41,17,"3",0
42,17,"3",0
43,17,"3",0
44,17,"3",NA
45,17,"3",0
46,17,"3",0
47,17,"3",0
48,17,"3",0
49,17,"3",0
15,17,"4",NA
16,17,"4",NA
17,17,"4",NA
18,17,"4",NA
19,17,"4",NA
20,17,"4",NA
21,17,"4",0
22,17,"4",0
23,17,"4",0
24,17,"4",0
25,17,"4",0
26,17,"4",0
27,17,"4",0
28,17,"4",0
29,17,"4",0
30,17,"4",0
31,17,"4",0
32,17,"4",0
33,17,"4",0
34,17,"4",0
35,17,"4",0
36,17,"4",0.239481128908225
37,17,"4",0
38,17,"4",0
39,17,"4",0
40,17,"4",0
41,17,"4",NA
42,17,"4",0
43,17,"4",0
44,17,"4",0
45,17,"4",0
46,17,"4",0
47,17,"4",0
48,17,"4",0
49,17,"4",NA
15,17,"5",NA
16,17,"5",NA
17,17,"5",NA
18,17,"5",NA
19,17,"5",NA
20,17,"5",NA
21,17,"5",NA
22,17,"5",NA
23,17,"5",0
24,17,"5",0
25,17,"5",0
26,17,"5",0
27,17,"5",0
28,17,"5",0
29,17,"5",0
30,17,"5",0
31,17,"5",0
32,17,"5",0
33,17,"5",0
34,17,"5",0
35,17,"5",0
36,17,"5",0
37,17,"5",0
38,17,"5",0
39,17,"5",0
40,17,"5",0
41,17,"5",0
42,17,"5",0
43,17,"5",0
44,17,"5",0
45,17,"5",0
46,17,"5",0
47,17,"5",0
48,17,"5",0
49,17,"5",0
15,17,"6",NA
16,17,"6",NA
17,17,"6",NA
18,17,"6",NA
19,17,"6",NA
20,17,"6",NA
21,17,"6",NA
22,17,"6",NA
23,17,"6",NA
24,17,"6",NA
25,17,"6",0
26,17,"6",NA
27,17,"6",0
28,17,"6",0
29,17,"6",0
30,17,"6",0
31,17,"6",0
32,17,"6",0
33,17,"6",0
34,17,"6",0
35,17,"6",0
36,17,"6",0
37,17,"6",0
38,17,"6",0
39,17,"6",0
40,17,"6",0
41,17,"6",0
42,17,"6",0
43,17,"6",0.0373071115300742
44,17,"6",0
45,17,"6",0
46,17,"6",0
47,17,"6",0
48,17,"6",0
49,17,"6",0
15,16,"0",0
16,16,"0",0
17,16,"0",0
18,16,"0",0.00999223808040165
19,16,"0",0
20,16,"0",0
21,16,"0",0
22,16,"0",0.0371979502958072
23,16,"0",0.351521508684958
24,16,"0",0.186165234799954
25,16,"0",0.224198031225098
26,16,"0",0
27,16,"0",NA
28,16,"0",0.25882440725749
29,16,"0",0.101551181503706
30,16,"0",0.377485671897777
31,16,"0",0
32,16,"0",0
33,16,"0",0
34,16,"0",0
35,16,"0",0
36,16,"0",0
37,16,"0",NA
38,16,"0",0
39,16,"0",NA
40,16,"0",0
41,16,"0",NA
42,16,"0",0
43,16,"0",NA
44,16,"0",NA
45,16,"0",0
46,16,"0",NA
47,16,"0",NA
48,16,"0",NA
49,16,"0",NA
15,16,"1",0
16,16,"1",0
17,16,"1",0
18,16,"1",0
19,16,"1",0
20,16,"1",0
21,16,"1",0
22,16,"1",0
23,16,"1",0.0538347450397752
24,16,"1",0
25,16,"1",0
26,16,"1",0
27,16,"1",0
28,16,"1",0
29,16,"1",0
30,16,"1",0
31,16,"1",0
32,16,"1",0
33,16,"1",0
34,16,"1",1
35,16,"1",0
36,16,"1",NA
37,16,"1",0
38,16,"1",1
39,16,"1",0
40,16,"1",NA
41,16,"1",NA
42,16,"1",NA
43,16,"1",0
44,16,"1",NA
45,16,"1",0
46,16,"1",NA
47,16,"1",NA
48,16,"1",NA
49,16,"1",NA
15,16,"2",NA
16,16,"2",NA
17,16,"2",0
18,16,"2",0
19,16,"2",0
20,16,"2",0
21,16,"2",0
22,16,"2",0
23,16,"2",0
24,16,"2",0
25,16,"2",0
26,16,"2",0
27,16,"2",0
28,16,"2",0
29,16,"2",0.15267035866866
30,16,"2",0
31,16,"2",0.286315919909729
32,16,"2",0.226553622881326
33,16,"2",NA
34,16,"2",0
35,16,"2",0
36,16,"2",0
37,16,"2",0
38,16,"2",0
39,16,"2",0
40,16,"2",0.403314002568414
41,16,"2",0
42,16,"2",0
43,16,"2",NA
44,16,"2",0
45,16,"2",0
46,16,"2",NA
47,16,"2",0
48,16,"2",0
49,16,"2",NA
15,16,"3",NA
16,16,"3",NA
17,16,"3",NA
18,16,"3",NA
19,16,"3",0
20,16,"3",0
21,16,"3",0
22,16,"3",0
23,16,"3",0
24,16,"3",0
25,16,"3",0
26,16,"3",0
27,16,"3",0.068701346602958
28,16,"3",0
29,16,"3",0
30,16,"3",0.0785236330382869
31,16,"3",0.122515061954476
32,16,"3",0
33,16,"3",0
34,16,"3",0
35,16,"3",0.253756921903543
36,16,"3",0
37,16,"3",0.573157131603699
38,16,"3",0
39,16,"3",0
40,16,"3",0
41,16,"3",0
42,16,"3",0
43,16,"3",0
44,16,"3",NA
45,16,"3",0
46,16,"3",0
47,16,"3",0
48,16,"3",0
49,16,"3",0
15,16,"4",NA
16,16,"4",NA
17,16,"4",NA
18,16,"4",NA
19,16,"4",NA
20,16,"4",NA
21,16,"4",0
22,16,"4",0
23,16,"4",0
24,16,"4",0
25,16,"4",0
26,16,"4",0
27,16,"4",0
28,16,"4",0
29,16,"4",0
30,16,"4",0
31,16,"4",0
32,16,"4",0
33,16,"4",0.134739816903411
34,16,"4",0
35,16,"4",0.0704717995252272
36,16,"4",0.482763587806859
37,16,"4",0
38,16,"4",0
39,16,"4",0
40,16,"4",0
41,16,"4",NA
42,16,"4",0
43,16,"4",0
44,16,"4",0
45,16,"4",0
46,16,"4",0
47,16,"4",0
48,16,"4",0
49,16,"4",NA
15,16,"5",NA
16,16,"5",NA
17,16,"5",NA
18,16,"5",NA
19,16,"5",NA
20,16,"5",NA
21,16,"5",NA
22,16,"5",NA
23,16,"5",0
24,16,"5",0
25,16,"5",0
26,16,"5",0
27,16,"5",0
28,16,"5",0
29,16,"5",0
30,16,"5",0
31,16,"5",0
32,16,"5",0
33,16,"5",0
34,16,"5",0
35,16,"5",0
36,16,"5",0.188312436475047
37,16,"5",0
38,16,"5",0
39,16,"5",0
40,16,"5",0.10008183347266
41,16,"5",0
42,16,"5",0
43,16,"5",0
44,16,"5",0
45,16,"5",0
46,16,"5",0
47,16,"5",0
48,16,"5",0
49,16,"5",0
15,16,"6",NA
16,16,"6",NA
17,16,"6",NA
18,16,"6",NA
19,16,"6",NA
20,16,"6",NA
21,16,"6",NA
22,16,"6",NA
23,16,"6",NA
24,16,"6",NA
25,16,"6",0
26,16,"6",NA
27,16,"6",0
28,16,"6",0
29,16,"6",0
30,16,"6",0
31,16,"6",0
32,16,"6",0.0230436189392107
33,16,"6",0
34,16,"6",0
35,16,"6",0
36,16,"6",0
37,16,"6",0
38,16,"6",0.0493858402041256
39,16,"6",0
40,16,"6",0
41,16,"6",0
42,16,"6",0
43,16,"6",0.0373071115300742
44,16,"6",0
45,16,"6",0
46,16,"6",0
47,16,"6",0.111256860434791
48,16,"6",0
49,16,"6",0
15,15,"0",0
16,15,"0",0
17,15,"0",0
18,15,"0",0.00999223808040165
19,15,"0",0.0781882767607616
20,15,"0",0.0240497556578099
21,15,"0",0.170927548111786
22,15,"0",0.172237813786135
23,15,"0",0.46335206218854
24,15,"0",0.37426722662702
25,15,"0",0.224198031225098
26,15,"0",0
27,15,"0",NA
28,15,"0",0.25882440725749
29,15,"0",0.33962171595342
30,15,"0",0.377485671897777
31,15,"0",0
32,15,"0",0
33,15,"0",0.339228762679599
34,15,"0",0.257429298399897
35,15,"0",0
36,15,"0",0
37,15,"0",NA
38,15,"0",0
39,15,"0",NA
40,15,"0",0
41,15,"0",NA
42,15,"0",0
43,15,"0",NA
44,15,"0",NA
45,15,"0",0
46,15,"0",NA
47,15,"0",NA
48,15,"0",NA
49,15,"0",NA
15,15,"1",0
16,15,"1",0
17,15,"1",0
18,15,"1",0
19,15,"1",0
20,15,"1",0
21,15,"1",0
22,15,"1",0
23,15,"1",0.0538347450397752
24,15,"1",0.173685370355067
25,15,"1",0
26,15,"1",0.138373721491419
27,15,"1",0.228908589744316
28,15,"1",0.754539850282677
29,15,"1",0
30,15,"1",0
31,15,"1",0
32,15,"1",0.591662229020097
33,15,"1",0
34,15,"1",1
35,15,"1",0
36,15,"1",NA
37,15,"1",0
38,15,"1",1
39,15,"1",0
40,15,"1",NA
41,15,"1",NA
42,15,"1",NA
43,15,"1",0
44,15,"1",NA
45,15,"1",0
46,15,"1",NA
47,15,"1",NA
48,15,"1",NA
49,15,"1",NA
15,15,"2",NA
16,15,"2",NA
17,15,"2",0
18,15,"2",0
19,15,"2",0
20,15,"2",0
21,15,"2",0
22,15,"2",0
23,15,"2",0
24,15,"2",0
25,15,"2",0
26,15,"2",0
27,15,"2",0
28,15,"2",0
29,15,"2",0.240706425913612
30,15,"2",0
31,15,"2",0.286315919909729
32,15,"2",0.226553622881326
33,15,"2",NA
34,15,"2",0.268956871381951
35,15,"2",0
36,15,"2",0.569443601704788
37,15,"2",0
38,15,"2",0
39,15,"2",0
40,15,"2",0.403314002568414
41,15,"2",0
42,15,"2",0
43,15,"2",NA
44,15,"2",0
45,15,"2",0
46,15,"2",NA
47,15,"2",0
48,15,"2",0
49,15,"2",NA
15,15,"3",NA
16,15,"3",NA
17,15,"3",NA
18,15,"3",NA
19,15,"3",0
20,15,"3",0
21,15,"3",0
22,15,"3",0
23,15,"3",0
24,15,"3",0
25,15,"3",0
26,15,"3",0
27,15,"3",0.068701346602958
28,15,"3",0
29,15,"3",0
30,15,"3",0.163130945708273
31,15,"3",0.210480042761136
32,15,"3",0.0767378282974078
33,15,"3",0
34,15,"3",0
35,15,"3",0.416647339570645
36,15,"3",0
37,15,"3",0.573157131603699
38,15,"3",0
39,15,"3",0
40,15,"3",0
41,15,"3",0
42,15,"3",0
43,15,"3",0.255974760140187
44,15,"3",NA
45,15,"3",0
46,15,"3",0
47,15,"3",0
48,15,"3",0
49,15,"3",0
15,15,"4",NA
16,15,"4",NA
17,15,"4",NA
18,15,"4",NA
19,15,"4",NA
20,15,"4",NA
21,15,"4",0
22,15,"4",0
23,15,"4",0
24,15,"4",0
25,15,"4",0
26,15,"4",0
27,15,"4",0.0424439818531529
28,15,"4",0
29,15,"4",0
30,15,"4",0
31,15,"4",0.0896754352083035
32,15,"4",0
33,15,"4",0.134739816903411
34,15,"4",0.0931870545488549
35,15,"4",0.191412857872572
36,15,"4",0.482763587806859
37,15,"4",0
38,15,"4",0.19713843316842
39,15,"4",0.662205241888021
40,15,"4",0
41,15,"4",NA
42,15,"4",0
43,15,"4",0
44,15,"4",0
45,15,"4",0
46,15,"4",0
47,15,"4",0
48,15,"4",0
49,15,"4",NA
15,15,"5",NA
16,15,"5",NA
17,15,"5",NA
18,15,"5",NA
19,15,"5",NA
20,15,"5",NA
21,15,"5",NA
22,15,"5",NA
23,15,"5",0
24,15,"5",0
25,15,"5",0
26,15,"5",0
27,15,"5",0
28,15,"5",0
29,15,"5",0
30,15,"5",0
31,15,"5",0
32,15,"5",0
33,15,"5",0
34,15,"5",0.256978678713449
35,15,"5",0.12220144820934
36,15,"5",0.188312436475047
37,15,"5",0
38,15,"5",0
39,15,"5",0
40,15,"5",0.10008183347266
41,15,"5",0.300611718347958
42,15,"5",0
43,15,"5",0
44,15,"5",0
45,15,"5",0.175726683013895
46,15,"5",0
47,15,"5",0
48,15,"5",0
49,15,"5",0
15,15,"6",NA
16,15,"6",NA
17,15,"6",NA
18,15,"6",NA
19,15,"6",NA
20,15,"6",NA
21,15,"6",NA
22,15,"6",NA
23,15,"6",NA
24,15,"6",NA
25,15,"6",0
26,15,"6",NA
27,15,"6",0
28,15,"6",0
29,15,"6",0.290375121199867
30,15,"6",0
31,15,"6",0
32,15,"6",0.0649279369840886
33,15,"6",0
34,15,"6",0.0660221456056726
35,15,"6",0.0155517686073125
36,15,"6",0
37,15,"6",0
38,15,"6",0.0493858402041256
39,15,"6",0.117773554184405
40,15,"6",0
41,15,"6",0
42,15,"6",0.0259811885213374
43,15,"6",0.112186217176035
44,15,"6",0
45,15,"6",0
46,15,"6",0
47,15,"6",0.111256860434791
48,15,"6",0
49,15,"6",0
15,14,"0",0
16,14,"0",0
17,14,"0",0
18,14,"0",0.0293473364558915
19,14,"0",0.123949345970068
20,14,"0",0.0240497556578099
21,14,"0",0.305771115476664
22,14,"0",0.172237813786135
23,14,"0",0.708962461331304
24,14,"0",0.640237782669845
25,14,"0",0.611285984873027
26,14,"0",0.357187614052914
27,14,"0",NA
28,14,"0",0.25882440725749
29,14,"0",0.33962171595342
30,14,"0",0.377485671897777
31,14,"0",0
32,14,"0",0
33,14,"0",1
34,14,"0",0.257429298399897
35,14,"0",0
36,14,"0",0
37,14,"0",NA
38,14,"0",0
39,14,"0",NA
40,14,"0",0
41,14,"0",NA
42,14,"0",0
43,14,"0",NA
44,14,"0",NA
45,14,"0",0
46,14,"0",NA
47,14,"0",NA
48,14,"0",NA
49,14,"0",NA
15,14,"1",0
16,14,"1",0
17,14,"1",0
18,14,"1",0
19,14,"1",0
20,14,"1",0
21,14,"1",0
22,14,"1",0.0737949181553837
23,14,"1",0.0538347450397752
24,14,"1",0.387582293474369
25,14,"1",0.109938058666736
26,14,"1",0.138373721491419
27,14,"1",0.608242957910423
28,14,"1",0.754539850282677
29,14,"1",0
30,14,"1",0.294111947586857
31,14,"1",0
32,14,"1",0.591662229020097
33,14,"1",0
34,14,"1",1
35,14,"1",0
36,14,"1",NA
37,14,"1",0.659518058975478
38,14,"1",1
39,14,"1",0
40,14,"1",NA
41,14,"1",NA
42,14,"1",NA
43,14,"1",0
44,14,"1",NA
45,14,"1",0
46,14,"1",NA
47,14,"1",NA
48,14,"1",NA
49,14,"1",NA
15,14,"2",NA
16,14,"2",NA
17,14,"2",0
18,14,"2",0
19,14,"2",0
20,14,"2",0
21,14,"2",0
22,14,"2",0
23,14,"2",0
24,14,"2",0.0796801381560976
25,14,"2",0
26,14,"2",0
27,14,"2",0.0950749566204396
28,14,"2",0
29,14,"2",0.480515467422911
30,14,"2",0
31,14,"2",0.286315919909729
32,14,"2",0.226553622881326
33,14,"2",NA
34,14,"2",0.268956871381951
35,14,"2",0.264150044818184
36,14,"2",0.569443601704788
37,14,"2",0
38,14,"2",0
39,14,"2",0
40,14,"2",0.403314002568414
41,14,"2",0
42,14,"2",0
43,14,"2",NA
44,14,"2",0
45,14,"2",0
46,14,"2",NA
47,14,"2",0
48,14,"2",0
49,14,"2",NA
15,14,"3",NA
16,14,"3",NA
17,14,"3",NA
18,14,"3",NA
19,14,"3",0
20,14,"3",0
21,14,"3",0
22,14,"3",0
23,14,"3",0
24,14,"3",0
25,14,"3",0.0435721326989059
26,14,"3",0
27,14,"3",0.068701346602958
28,14,"3",0
29,14,"3",0.184442085161853
30,14,"3",0.270480192046411
31,14,"3",0.210480042761136
32,14,"3",0.0767378282974078
33,14,"3",0
34,14,"3",0
35,14,"3",0.416647339570645
36,14,"3",0
37,14,"3",0.573157131603699
38,14,"3",0
39,14,"3",0
40,14,"3",0
41,14,"3",0
42,14,"3",0
43,14,"3",0.255974760140187
44,14,"3",NA
45,14,"3",0
46,14,"3",0.368307126925868
47,14,"3",0
48,14,"3",0
49,14,"3",0
15,14,"4",NA
16,14,"4",NA
17,14,"4",NA
18,14,"4",NA
19,14,"4",NA
20,14,"4",NA
21,14,"4",0
22,14,"4",0
23,14,"4",0
24,14,"4",0
25,14,"4",0
26,14,"4",0
27,14,"4",0.0424439818531529
28,14,"4",0
29,14,"4",0
30,14,"4",0
31,14,"4",0.0896754352083035
32,14,"4",0
33,14,"4",0.134739816903411
34,14,"4",0.0931870545488549
35,14,"4",0.191412857872572
36,14,"4",0.482763587806859
37,14,"4",0.147500148422543
38,14,"4",0.19713843316842
39,14,"4",0.662205241888021
40,14,"4",0.120325999456099
41,14,"4",NA
42,14,"4",0.256196842864111
43,14,"4",0
44,14,"4",0
45,14,"4",0
46,14,"4",0
47,14,"4",0
48,14,"4",0
49,14,"4",NA
15,14,"5",NA
16,14,"5",NA
17,14,"5",NA
18,14,"5",NA
19,14,"5",NA
20,14,"5",NA
21,14,"5",NA
22,14,"5",NA
23,14,"5",0
24,14,"5",0
25,14,"5",0
26,14,"5",0.131268579540403
27,14,"5",0
28,14,"5",0
29,14,"5",0
30,14,"5",0
31,14,"5",0.128206276536882
32,14,"5",0
33,14,"5",0
34,14,"5",0.334544185765672
35,14,"5",0.12220144820934
36,14,"5",0.188312436475047
37,14,"5",0
38,14,"5",0.213680255322916
39,14,"5",0
40,14,"5",0.10008183347266
41,14,"5",0.300611718347958
42,14,"5",0
43,14,"5",0
44,14,"5",0
45,14,"5",0.175726683013895
46,14,"5",0
47,14,"5",0
48,14,"5",0
49,14,"5",0
15,14,"6",NA
16,14,"6",NA
17,14,"6",NA
18,14,"6",NA
19,14,"6",NA
20,14,"6",NA
21,14,"6",NA
22,14,"6",NA
23,14,"6",NA
24,14,"6",NA
25,14,"6",0
26,14,"6",NA
27,14,"6",0
28,14,"6",0
29,14,"6",0.290375121199867
30,14,"6",0.0994213995945605
31,14,"6",0
32,14,"6",0.0649279369840886
33,14,"6",0.104151725435884
34,14,"6",0.0660221456056726
35,14,"6",0.031103537214625
36,14,"6",0
37,14,"6",0
38,14,"6",0.0493858402041256
39,14,"6",0.117773554184405
40,14,"6",0.0336624872526766
41,14,"6",0
42,14,"6",0.0259811885213374
43,14,"6",0.112186217176035
44,14,"6",0
45,14,"6",0
46,14,"6",0
47,14,"6",0.111256860434791
48,14,"6",0
49,14,"6",0
15,13,"0",0
16,13,"0",0
17,13,"0",0.0116565012274768
18,13,"0",0.0531077776556142
19,13,"0",0.253458560504812
20,13,"0",0.0240497556578099
21,13,"0",0.481971432537909
22,13,"0",0.346554556344407
23,13,"0",0.793567010492638
24,13,"0",0.640237782669845
25,13,"0",0.611285984873027
26,13,"0",0.357187614052914
27,13,"0",NA
28,13,"0",0.25882440725749
29,13,"0",0.33962171595342
30,13,"0",0.377485671897777
31,13,"0",0
32,13,"0",0
33,13,"0",1
34,13,"0",0.257429298399897
35,13,"0",0
36,13,"0",0
37,13,"0",NA
38,13,"0",0
39,13,"0",NA
40,13,"0",0
41,13,"0",NA
42,13,"0",0
43,13,"0",NA
44,13,"0",NA
45,13,"0",0
46,13,"0",NA
47,13,"0",NA
48,13,"0",NA
49,13,"0",NA
15,13,"1",0
16,13,"1",0
17,13,"1",0
18,13,"1",0
19,13,"1",0
20,13,"1",0
21,13,"1",0
22,13,"1",0.0737949181553837
23,13,"1",0.0538347450397752
24,13,"1",0.387582293474369
25,13,"1",0.109938058666736
26,13,"1",0.138373721491419
27,13,"1",0.608242957910423
28,13,"1",0.754539850282677
29,13,"1",0
30,13,"1",0.294111947586857
31,13,"1",0
32,13,"1",0.591662229020097
33,13,"1",0
34,13,"1",1
35,13,"1",0
36,13,"1",NA
37,13,"1",0.659518058975478
38,13,"1",1
39,13,"1",0
40,13,"1",NA
41,13,"1",NA
42,13,"1",NA
43,13,"1",0
44,13,"1",NA
45,13,"1",0
46,13,"1",NA
47,13,"1",NA
48,13,"1",NA
49,13,"1",NA
15,13,"2",NA
16,13,"2",NA
17,13,"2",0
18,13,"2",0
19,13,"2",0
20,13,"2",0.0436882322230937
21,13,"2",0
22,13,"2",0
23,13,"2",0
24,13,"2",0.0796801381560976
25,13,"2",0.0315605300078959
26,13,"2",0
27,13,"2",0.0950749566204396
28,13,"2",0
29,13,"2",0.480515467422911
30,13,"2",0
31,13,"2",0.286315919909729
32,13,"2",0.226553622881326
33,13,"2",NA
34,13,"2",0.473503978431898
35,13,"2",0.264150044818184
36,13,"2",0.569443601704788
37,13,"2",0
38,13,"2",0
39,13,"2",0
40,13,"2",0.403314002568414
41,13,"2",0
42,13,"2",0
43,13,"2",NA
44,13,"2",0
45,13,"2",0
46,13,"2",NA
47,13,"2",0
48,13,"2",0
49,13,"2",NA
15,13,"3",NA
16,13,"3",NA
17,13,"3",NA
18,13,"3",NA
19,13,"3",0
20,13,"3",0
21,13,"3",0
22,13,"3",0
23,13,"3",0
24,13,"3",0
25,13,"3",0.0435721326989059
26,13,"3",0
27,13,"3",0.068701346602958
28,13,"3",0
29,13,"3",0.184442085161853
30,13,"3",0.270480192046411
31,13,"3",0.210480042761136
32,13,"3",0.0767378282974078
33,13,"3",0
34,13,"3",0
35,13,"3",0.416647339570645
36,13,"3",0
37,13,"3",0.573157131603699
38,13,"3",0
39,13,"3",0
40,13,"3",0
41,13,"3",0
42,13,"3",0
43,13,"3",0.255974760140187
44,13,"3",NA
45,13,"3",0
46,13,"3",0.368307126925868
47,13,"3",0
48,13,"3",0
49,13,"3",0
15,13,"4",NA
16,13,"4",NA
17,13,"4",NA
18,13,"4",NA
19,13,"4",NA
20,13,"4",NA
21,13,"4",0
22,13,"4",0
